rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
180,"spotify:track:1cM6fsR7qJbls7CkU2Hway","Valentin Strykalo","Кайен","Валентин Стрыкало",75,193,14,"22786"
181,"spotify:track:1VdRB7TUTWuRR7MaaAsiRX","FACE","Рэйман","Face",17,169,25,"22781"
182,"spotify:track:1guHCTD0uiEgTG3HOPgBmU","GRAVECHILL","Twilight","GRAVECHILL",182,-1,1,"22769"
183,"spotify:track:6ugYbXPyqfpYTtG9z6YRvH","SODA LUV, BUSHIDO ZHO","Коми","SODA LUV",14,167,51,"22720"
184,"spotify:track:04cMUwER7r2VwqMCj4kYJ9","ZODIVK","Devil Eyes","ZODIVK",96,180,7,"22654"
185,"spotify:track:5MAQgObkQo8YHICDRqdYcg","MORGENSHTERN, SODA LUV, OG Buda, blago white, MAYOT","Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix","Atlantic Records Russia",1,183,48,"22649"
186,"spotify:track:5YDBHDEIgWkfairCJgGApW","Lusia Chebotina","СОЛНЦЕ МОНАКО","RockFam",25,160,23,"22475"
187,"spotify:track:5YZNLIF1saO6y3T8FaQoom","Нумер 482","Добрий ранок, Україно","Moon Vinyl s.r.o.",187,-1,1,"22249"
188,"spotify:track:2diJF8UbIsmOilJU3BTTyM","Twinky","Ghoul","OOO Universal Music",31,173,28,"22127"
189,"spotify:track:0N0h5lXc4HOiLgGb9EZi8m","lil Shordie Scott","Rocking A Cardigan in Atlanta","SCMG / SCE / EMPIRE",119,119,2,"21995"
190,"spotify:track:79i617mqpQLwUs3WTokYX9","Benedixhion","toxin","sadboisonlyclub",8,177,74,"21946"
191,"spotify:track:1aXV8GrmQLvgoFtBPERP7E","Eyedress","Jealous","Lex Records",129,191,12,"21890"
192,"spotify:track:6WX6YUtobLydEjuvFqVggj","Miyagi & Andy Panda, TumaniYO","Brooklyn","Hajime Records",29,198,91,"21884"
193,"spotify:track:1GAQCGqNVPWbM7Qm1cbi62","163ONMYNECK, BUSHIDO ZHO","СТОМАТОЛОГИЧКА","AMC MUSIC",76,172,8,"21816"
194,"spotify:track:4oMyggIzClkOcCTvotFLkP","Ghostface Playa","Why Not","Ghostface Playa",194,-1,1,"21756"
195,"spotify:track:1qNe5rzjYah7emeSt96L6n","Sqwore, rizza","Холодное оружие","KISS KOALA",64,170,25,"21689"
196,"spotify:track:6VRdPW2Y7g7LufDPRXmbhr","FACE","В новых адиках","Face",74,141,7,"21684"
197,"spotify:track:320b8n5Ew9RgzDP67tVIx1","Scally Milano, LOVV66","Буква Х","AMC MUSIC",59,192,17,"21668"
198,"spotify:track:0rQbTBbKnxeDYkftXx2V7N","Skryabin","Сам собі країна","Helping Hand",184,184,3,"21651"
199,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",100,-1,15,"21640"
200,"spotify:track:5m5rShfBQk4UpG7vpsEKzf","Miyagi & Andy Panda","Minor","Hajime Records",7,-1,89,"21564"
